Lead Number,Lead Origin,Lead Source,Do Not Email,Do Not Call,Converted,TotalVisits,Total Time Spent on Website,Page Views Per Visit,Last Activity,Country,Specialization,How did you hear about X Education,What is your current occupation,What matters most to you in choosing a course,Search,Magazine,Newspaper Article,X Education Forums,Newspaper,Digital Advertisement,Through Recommendations,Receive More Updates About Our Courses,Tags,Lead Quality,Update me on Supply Chain Content,Get updates on DM Content,Lead Profile,City,Asymmetrique Activity Index,Asymmetrique Profile Index,Asymmetrique Activity Score,Asymmetrique Profile Score,I agree to pay the amount through cheque,A free copy of Mastering The Interview,Last Notable Activity
621205,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
621198,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
621183,Landing Page Submission,Google,0,0,0,4.0,1524,2.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
621178,Landing Page Submission,Direct Traffic,0,0,0,3.0,150,3.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
621168,Landing Page Submission,Direct Traffic,1,0,0,1.0,241,1.0,Email Bounced,India,Others,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Other Leads,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Modified
621166,Landing Page Submission,Google,0,0,0,2.0,111,2.0,Email Opened,India,Others,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
621130,API,Olark Chat,0,0,1,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
621126,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
621121,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
621116,Lead Add Form,Welingak Website,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
621106,API,Google,0,0,0,2.0,1284,2.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
621103,API,Google,1,0,0,1.0,1238,1.0,Email Bounced,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
621087,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
621078,Lead Add Form,Welingak Website,0,0,1,5.0,467,2.5,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,3,0,0,Missing,Missing,2,2,15.0,15.0,0,0,Modified
621055,Landing Page Submission,Direct Traffic,0,0,0,2.0,846,2.0,Email Opened,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
621044,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
621026,API,Google,0,0,1,5.0,96,2.5,SMS Sent,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
621024,Landing Page Submission,Google,0,0,0,6.0,34,6.0,Converted to Lead,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620996,API,Google,0,0,0,3.0,208,3.0,Email Opened,Singapore,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,2,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
620989,API,Google,0,0,1,3.0,1204,1.5,SMS Sent,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620979,Landing Page Submission,Google,0,0,1,7.0,875,1.75,Email Link Clicked,India,Retail Management,Email,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Lost to EINS,5,0,0,Potential Lead,Mumbai,2,3,13.0,20.0,0,1,Email Link Clicked
620919,Landing Page Submission,Direct Traffic,0,0,0,3.0,387,3.0,Email Opened,Qatar,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Other Leads,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,Email Opened
620918,Landing Page Submission,Direct Traffic,0,0,0,14.0,1047,1.4,Page Visited on Website,India,Business Administration,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Missing,Mumbai,3,3,16.0,18.0,0,1,Page Visited on Website
620905,API,Google,0,0,0,2.0,115,2.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Graduation in progress,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620900,Landing Page Submission,Direct Traffic,0,0,0,8.0,149,8.0,SMS Sent,India,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620883,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620874,API,Organic Search,0,0,0,8.0,789,8.0,Email Opened,United Arab Emirates,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620832,Landing Page Submission,Direct Traffic,0,0,0,2.0,1478,2.0,Email Opened,India,International Business,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,4,0,0,Missing,Tier II Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
620813,Landing Page Submission,Direct Traffic,0,0,0,2.0,323,2.0,Email Opened,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
620807,Landing Page Submission,Direct Traffic,0,0,0,4.0,1017,4.0,Email Link Clicked,India,Supply Chain Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Diploma holder (Not Eligible),1,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620794,Landing Page Submission,Direct Traffic,0,0,0,4.0,1458,4.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620792,Landing Page Submission,Google,0,0,1,3.0,1350,3.0,SMS Sent,India,Marketing Management,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
620783,Landing Page Submission,Direct Traffic,0,0,1,2.0,857,2.0,SMS Sent,India,Marketing Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,SMS Sent
620773,Landing Page Submission,Direct Traffic,0,0,0,1.0,295,1.0,Converted to Lead,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620768,Landing Page Submission,Direct Traffic,0,0,0,2.0,335,2.0,Page Visited on Website,India,Operations Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested  in full time MBA,1,0,0,Student of SomeSchool,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620751,Landing Page Submission,Direct Traffic,0,0,0,8.0,362,2.67,Email Opened,India,Marketing Management,Missing,Other,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,1,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620733,Landing Page Submission,Direct Traffic,0,0,0,3.0,69,3.0,Email Opened,India,Finance Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
620731,Landing Page Submission,Direct Traffic,0,0,1,2.0,9,2.0,SMS Sent,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,SMS Sent
620705,Landing Page Submission,Google,0,0,1,7.0,964,3.5,Email Opened,India,International Business,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Email Opened
620704,Landing Page Submission,Google,0,0,1,5.0,1205,5.0,Email Opened,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620699,Landing Page Submission,Google,0,0,0,1.0,52,1.0,Converted to Lead,India,Marketing Management,Word Of Mouth,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620695,Landing Page Submission,Direct Traffic,0,0,0,3.0,167,3.0,Email Opened,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
620677,API,Google,0,0,1,3.0,1390,3.0,Email Link Clicked,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,4,0,0,Missing,Missing,2,2,14.0,15.0,0,0,Modified
620667,Landing Page Submission,Direct Traffic,1,0,0,1.0,238,1.0,Email Bounced,India,Operations Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,1,Modified
620641,Landing Page Submission,Direct Traffic,1,0,0,1.0,1372,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
620639,Landing Page Submission,Direct Traffic,0,0,0,1.0,518,1.0,Converted to Lead,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Metro Cities,Missing,Missing,Missing,Missing,0,0,Modified
620635,Landing Page Submission,Direct Traffic,1,0,0,1.0,328,1.0,Email Bounced,India,Others,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,1,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Modified
620633,Landing Page Submission,Direct Traffic,1,0,0,1.0,496,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620632,Landing Page Submission,Direct Traffic,1,0,0,1.0,97,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620629,Landing Page Submission,Direct Traffic,1,0,0,1.0,120,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Modified
620628,Landing Page Submission,Direct Traffic,0,0,0,1.0,526,1.0,Converted to Lead,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Modified
620627,Landing Page Submission,Direct Traffic,1,0,0,1.0,233,1.0,Email Bounced,India,Others,Missing,Student,Better Career Prospects,0,0,0,0,0,0,0,0,Not doing further education,2,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620626,Landing Page Submission,Direct Traffic,1,0,0,1.0,192,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,0,Modified
620624,API,Google,0,0,0,3.0,63,3.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
620608,Landing Page Submission,Direct Traffic,1,0,0,1.0,784,1.0,Email Bounced,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Modified
620607,Landing Page Submission,Direct Traffic,0,0,0,2.0,75,2.0,View in browser link Clicked,India,Others,Missing,Working Professional,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620605,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Email Opened
620588,Landing Page Submission,Google,0,0,0,2.0,461,2.0,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620563,API,Google,0,0,0,8.0,89,2.67,View in browser link Clicked,India,Finance Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Already a student,3,0,0,Missing,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,1,View in browser link Clicked
620553,Landing Page Submission,Google,0,0,0,3.0,22,3.0,Form Submitted on Website,India,Finance Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,0,Modified
620550,API,Google,0,0,0,6.0,154,6.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620543,API,Olark Chat,0,0,0,0.0,0,0.0,Email Opened,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620522,Landing Page Submission,Direct Traffic,1,0,0,3.0,1685,1.5,Page Visited on Website,India,Others,Missing,Student,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620517,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Human Resource Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Potential Lead,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620507,Landing Page Submission,Direct Traffic,0,0,1,3.0,321,3.0,Email Opened,United Arab Emirates,Marketing Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Other Cities,2,2,15.0,16.0,0,1,Email Opened
620505,Landing Page Submission,Direct Traffic,0,0,1,3.0,1820,3.0,Page Visited on Website,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Busy,3,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,1,Page Visited on Website
620504,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620501,Landing Page Submission,Google,0,0,1,3.0,924,3.0,Email Opened,India,Marketing Management,Online Search,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Other Leads,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620493,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Olark Chat Conversation
620476,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620474,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620468,Landing Page Submission,Google,0,0,0,3.0,210,3.0,Email Opened,India,Finance Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,0,Email Opened
620463,API,Organic Search,0,0,0,4.0,1434,4.0,Converted to Lead,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620456,API,Google,0,0,0,1.0,339,1.0,Converted to Lead,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620454,Lead Add Form,Reference,0,0,1,6.0,1812,2.0,Page Visited on Website,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,5,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Page Visited on Website
620439,Landing Page Submission,Direct Traffic,0,0,0,2.0,350,2.0,Email Opened,India,Human Resource Management,Student of SomeSchool,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,Modified
620429,Landing Page Submission,Direct Traffic,0,0,1,11.0,1505,3.67,SMS Sent,India,"Banking, Investment And Insurance",Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Thane & Outskirts,3,3,17.0,17.0,0,1,SMS Sent
620420,Landing Page Submission,Google,0,0,1,8.0,787,4.0,SMS Sent,India,Operations Management,Other,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
620414,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620405,Landing Page Submission,Direct Traffic,0,0,0,8.0,306,8.0,Email Opened,India,Media and Advertising,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Other Cities,Missing,Missing,Missing,Missing,0,1,Email Opened
620391,API,Olark Chat,0,0,0,0.0,0,0.0,Olark Chat Conversation,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,3,2,17.0,15.0,0,0,Modified
620385,Landing Page Submission,Google,0,0,0,6.0,1049,2.0,Email Opened,India,Hospitality Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,2,2,14.0,15.0,0,0,Email Opened
620376,API,Google,0,0,1,2.0,683,2.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620372,Landing Page Submission,Direct Traffic,0,0,1,6.0,1703,6.0,Email Opened,India,Marketing Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Modified
620363,Landing Page Submission,Direct Traffic,0,0,1,2.0,964,2.0,Email Opened,India,IT Projects Management,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
620326,API,Direct Traffic,0,0,1,16.0,1482,1.23,Page Visited on Website,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Page Visited on Website
620304,Landing Page Submission,Direct Traffic,0,0,1,5.0,264,5.0,Email Opened,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Other Leads,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,Email Opened
620285,API,Google,0,0,0,4.0,429,2.0,Page Visited on Website,India,Others,Missing,Unemployed,Missing,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Page Visited on Website
620278,Landing Page Submission,Google,0,0,1,6.0,1049,3.0,Email Opened,India,Business Administration,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620276,Landing Page Submission,Direct Traffic,0,0,0,4.0,363,4.0,Converted to Lead,India,Finance Management,Student of SomeSchool,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Modified
620274,API,Google,0,0,1,3.0,1177,3.0,SMS Sent,India,Finance Management,Missing,Working Professional,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620273,Landing Page Submission,Google,0,0,1,5.0,140,5.0,SMS Sent,India,E-COMMERCE,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,SMS Sent
620260,API,Olark Chat,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620255,Landing Page Submission,Google,0,0,0,7.0,115,3.5,Email Opened,India,Operations Management,Word Of Mouth,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,switched off,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620226,API,Google,0,0,0,1.0,82,1.0,Converted to Lead,India,Human Resource Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Other Leads,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620223,Lead Add Form,Reference,0,0,1,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
620221,Landing Page Submission,Google,0,0,0,5.0,1096,2.5,Email Opened,India,Finance Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,4,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,1,Email Opened
620220,API,Organic Search,1,0,0,1.0,117,1.0,Email Bounced,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Interested in other courses,3,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,Modified
620216,Landing Page Submission,Google,0,0,1,4.0,549,4.0,Email Opened,India,Business Administration,Multiple Sources,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Mumbai,Missing,Missing,Missing,Missing,0,0,Email Opened
620193,Landing Page Submission,Google,0,0,0,5.0,588,5.0,SMS Sent,India,Human Resource Management,Online Search,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,3,0,0,Missing,Thane & Outskirts,Missing,Missing,Missing,Missing,0,0,SMS Sent
620189,Lead Add Form,Reference,0,0,1,0.0,0,0.0,Email Opened,India,Healthcare Management,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Closed by Horizzon,2,0,0,Potential Lead,Mumbai,2,3,15.0,17.0,0,0,Modified
620185,API,Google,0,0,1,9.0,351,4.5,Email Opened,India,International Business,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,5,0,0,Potential Lead,Other Cities of Maharashtra,Missing,Missing,Missing,Missing,0,0,Email Opened
620179,Landing Page Submission,Google,0,0,1,6.0,1212,3.0,SMS Sent,India,Human Resource Management,Other,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Will revert after reading the email,2,0,0,Potential Lead,Thane & Outskirts,Missing,Missing,Missing,Missing,0,1,SMS Sent
620177,API,Olark Chat,0,0,0,0.0,0,0.0,SMS Sent,India,Others,Missing,Unemployed,Better Career Prospects,0,0,0,0,0,0,0,0,Ringing,4,0,0,Missing,Missing,Missing,Missing,Missing,Missing,0,0,SMS Sent
